Datum,Bundesland,Behandlungsgruppe,Anzahl_Meldebereiche,"Aktuelle_COVID_Faelle_ITS",Belegte_Intensivbetten,Freie_Intensivbetten,7_Tage_Notfallreserve,"Freie_IV_Kapazitaeten_Gesamt","Freie_IV_Kapazitaeten_Davon_COVID","Betriebssituation_Regulaerer_Betrieb","Betriebssituation_Teilweise_Eingeschraenkt","Betriebssituation_Eingeschraenkt","Betriebssituation_Keine_Angabe","faelle_covid_erstaufnahmen","Freie_IV_Kapazitaeten_Davon_Isolationspflichtige_Kinder","einschraenkung_beatmungsgeraet",einschraenkung_material,einschraenkung_personal,einschraenkung_raum
"2021-09-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1278,18738,3564,10449,3107,1198,551,226,390,148,106,NA,11,2,521,183
"2021-09-05T12:15:00+02:00",DEUTSCHLAND,KINDER,354,9,1963,828,418,695,212,189,44,59,62,0,NA,9,3,88,40
"2021-09-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1315,18919,3640,10389,3148,1263,552,244,374,145,119,NA,11,2,519,186
"2021-09-06T12:15:00+02:00",DEUTSCHLAND,KINDER,353,7,1978,811,416,690,195,186,44,61,62,1,NA,9,3,90,41
"2021-09-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1341,19341,3291,10351,2908,1175,550,239,382,144,118,NA,11,2,514,199
"2021-09-07T12:15:00+02:00",DEUTSCHLAND,KINDER,353,8,1979,803,418,685,195,186,45,61,61,0,NA,10,3,90,42
"2021-09-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1379,19494,3174,10321,2823,1131,540,228,399,147,97,NA,14,2,527,205
"2021-09-08T12:15:00+02:00",DEUTSCHLAND,KINDER,351,8,1994,777,410,654,182,186,45,61,59,0,NA,10,3,87,43
"2021-09-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,1389,19474,3151,10320,2833,1128,543,237,389,143,95,NA,13,1,528,198
"2021-09-09T12:15:00+02:00",DEUTSCHLAND,KINDER,353,7,2032,780,410,657,182,182,47,64,60,3,NA,11,2,90,44
"2021-09-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1401,19511,3076,10349,2772,1128,532,238,399,144,84,NA,14,2,537,195
"2021-09-10T12:15:00+02:00",DEUTSCHLAND,KINDER,353,11,2020,790,415,662,181,183,43,68,59,4,NA,10,2,95,38
"2021-09-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1424,19179,3212,10406,2770,1135,524,240,404,146,82,NA,15,2,546,200
"2021-09-11T12:15:00+02:00",DEUTSCHLAND,KINDER,353,13,2018,797,410,677,190,182,44,65,62,1,NA,12,2,94,41
"2021-09-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1441,18863,3452,10416,2899,1189,525,237,409,143,104,NA,16,2,555,196
"2021-09-12T12:15:00+02:00",DEUTSCHLAND,KINDER,351,12,1977,798,404,667,180,179,50,62,60,1,NA,10,2,97,40
"2021-09-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1490,19003,3557,10358,3077,1193,528,236,404,147,129,NA,18,3,548,204
"2021-09-13T12:15:00+02:00",DEUTSCHLAND,KINDER,354,10,1987,813,412,668,186,181,52,60,61,2,NA,10,2,96,45
"2021-09-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1530,19512,3161,10338,2879,1101,529,243,394,149,90,NA,15,4,547,207
"2021-09-14T12:15:00+02:00",DEUTSCHLAND,KINDER,354,10,2028,777,411,652,186,184,51,58,61,0,NA,11,2,91,44
"2021-09-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1519,19578,3061,10316,2793,1119,530,243,394,147,111,NA,16,3,550,215
"2021-09-15T12:15:00+02:00",DEUTSCHLAND,KINDER,354,8,2014,794,413,659,195,184,52,57,61,3,NA,10,3,91,45
"2021-09-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1539,19619,2990,10317,2746,1102,511,247,413,143,99,NA,15,1,570,225
"2021-09-16T12:15:00+02:00",DEUTSCHLAND,KINDER,352,11,2003,773,404,634,187,184,47,63,58,0,NA,10,3,93,46
"2021-09-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1534,19443,3101,10324,2785,1116,518,242,405,148,67,NA,14,1,556,214
"2021-09-17T12:15:00+02:00",DEUTSCHLAND,KINDER,350,10,1979,757,401,628,190,188,45,60,57,1,NA,11,3,90,41
"2021-09-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1516,18996,3332,10360,2916,1203,518,248,400,148,76,NA,12,1,560,212
"2021-09-18T12:15:00+02:00",DEUTSCHLAND,KINDER,350,7,1964,766,403,639,188,182,52,59,57,2,NA,11,3,96,40
"2021-09-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,1526,18661,3546,10363,3044,1196,504,252,409,147,70,NA,13,1,570,214
"2021-09-19T12:15:00+02:00",DEUTSCHLAND,KINDER,350,9,1957,785,404,641,191,181,56,56,57,0,NA,9,3,96,42
"2021-09-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1532,18785,3646,10376,3126,1219,513,250,404,148,81,NA,14,2,563,210
"2021-09-20T12:15:00+02:00",DEUTSCHLAND,KINDER,348,9,1949,777,403,639,192,187,50,55,56,0,NA,9,3,88,41
"2021-09-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,1495,19244,3337,10318,3038,1241,514,248,407,147,84,NA,16,1,564,204
"2021-09-21T12:15:00+02:00",DEUTSCHLAND,KINDER,347,9,1959,757,395,630,186,187,50,54,56,1,NA,8,3,87,41
"2021-09-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,1492,19416,3150,10326,2939,1182,516,256,401,143,72,NA,18,1,564,203
"2021-09-22T12:15:00+02:00",DEUTSCHLAND,KINDER,349,8,2023,743,398,630,177,183,56,54,56,2,NA,10,3,90,47
"2021-09-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,1451,19364,3200,10305,2929,1205,519,245,407,145,86,NA,18,1,559,206
"2021-09-23T12:15:00+02:00",DEUTSCHLAND,KINDER,349,7,2023,745,401,633,174,176,59,54,60,3,NA,11,3,95,43
"2021-09-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,1424,19306,3197,10311,2904,1168,517,244,416,139,72,NA,16,1,571,209
"2021-09-24T12:15:00+02:00",DEUTSCHLAND,KINDER,349,10,2003,751,400,641,178,171,60,55,63,1,NA,11,3,97,43
"2021-09-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1427,18997,3418,10352,2954,1170,518,241,412,143,62,NA,16,1,566,209
"2021-09-25T12:15:00+02:00",DEUTSCHLAND,KINDER,349,9,2017,731,395,630,173,167,59,56,67,0,NA,8,3,98,43
"2021-09-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1427,18728,3483,10376,2988,1202,507,233,431,142,90,NA,15,1,576,211
"2021-09-26T12:15:00+02:00",DEUTSCHLAND,KINDER,349,8,2009,737,398,626,183,169,58,56,66,1,NA,9,3,95,43
"2021-09-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1424,18870,3545,10349,3050,1192,520,242,412,141,88,NA,16,1,567,202
"2021-09-27T12:15:00+02:00",DEUTSCHLAND,KINDER,351,10,2031,746,404,630,187,173,58,54,66,3,NA,9,2,94,41
"2021-09-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1403,19339,3235,10312,2962,1147,521,247,407,140,79,NA,14,1,564,207
"2021-09-28T12:15:00+02:00",DEUTSCHLAND,KINDER,351,11,2037,733,401,634,184,169,62,55,65,1,NA,11,2,98,42
"2021-09-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1351,19488,3133,10299,2921,1141,535,230,408,142,84,NA,14,1,548,207
"2021-09-29T12:15:00+02:00",DEUTSCHLAND,KINDER,353,13,2066,733,406,631,174,168,59,60,66,2,NA,12,2,100,44
"2021-09-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,1342,19369,3085,10416,2912,1158,528,238,406,144,78,NA,13,1,556,209
"2021-09-30T12:15:00+02:00",DEUTSCHLAND,KINDER,353,15,2096,701,406,616,168,170,57,64,62,2,NA,12,2,101,44
"2021-10-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1344,19231,3096,10416,2905,1138,512,234,423,144,64,NA,11,1,565,210
"2021-10-01T12:15:00+02:00",DEUTSCHLAND,KINDER,352,19,2084,704,404,611,171,167,61,62,62,1,NA,10,2,102,48
"2021-10-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,1320,18862,3221,10478,2890,1138,504,232,432,144,48,NA,11,1,569,218
"2021-10-02T12:15:00+02:00",DEUTSCHLAND,KINDER,352,12,2069,703,400,605,163,170,54,68,60,0,NA,10,2,101,51
"2021-10-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1320,18546,3471,10494,3033,1176,504,232,429,148,77,NA,11,1,564,212
"2021-10-03T12:15:00+02:00",DEUTSCHLAND,KINDER,352,14,2069,702,401,611,159,166,55,70,61,0,NA,12,2,106,55
"2021-10-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1336,18713,3583,10437,3098,1204,537,225,409,142,79,NA,15,1,547,202
"2021-10-04T12:15:00+02:00",DEUTSCHLAND,KINDER,351,13,2020,727,399,615,161,168,53,70,60,2,NA,12,2,107,52
"2021-10-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1348,19215,3155,10442,2868,1161,518,238,420,139,86,NA,14,1,556,214
"2021-10-05T12:15:00+02:00",DEUTSCHLAND,KINDER,351,13,2057,718,401,620,161,171,50,70,60,1,NA,12,2,105,52
"2021-10-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1347,19347,3085,10434,2871,1098,507,257,410,141,89,NA,12,1,562,223
"2021-10-06T12:15:00+02:00",DEUTSCHLAND,KINDER,350,12,2058,712,395,610,152,168,51,71,60,0,NA,12,2,105,55
"2021-10-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1364,19391,3042,10408,2824,1111,517,237,422,138,96,NA,13,1,555,226
"2021-10-07T12:15:00+02:00",DEUTSCHLAND,KINDER,351,10,2058,707,399,606,140,167,47,78,59,0,NA,12,3,106,58
"2021-10-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1343,19309,3033,10418,2779,1059,507,242,422,142,60,NA,14,1,569,228
"2021-10-08T12:15:00+02:00",DEUTSCHLAND,KINDER,349,9,2035,718,401,631,157,166,48,76,59,0,NA,12,2,105,58
"2021-10-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1333,18944,3161,10479,2812,1100,499,235,436,143,55,NA,14,1,581,221
"2021-10-09T12:15:00+02:00",DEUTSCHLAND,KINDER,349,9,2027,720,404,627,159,161,54,75,59,1,NA,14,2,109,60
"2021-10-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1337,18611,3434,10491,2991,1149,495,244,432,142,94,NA,14,1,586,225
"2021-10-10T12:15:00+02:00",DEUTSCHLAND,KINDER,349,8,2052,705,406,619,158,161,57,74,57,3,NA,14,2,111,59
"2021-10-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,1346,18777,3402,10470,2979,1150,511,250,409,142,104,NA,13,2,571,216
"2021-10-11T12:15:00+02:00",DEUTSCHLAND,KINDER,351,8,2038,726,400,620,159,159,62,74,56,0,NA,13,2,111,63
"2021-10-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1375,19258,3078,10462,2818,1142,507,248,413,145,74,NA,14,2,566,214
"2021-10-12T12:15:00+02:00",DEUTSCHLAND,KINDER,350,8,2019,730,395,624,156,159,64,71,56,0,NA,13,2,109,61
"2021-10-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1394,19395,2912,10473,2678,1061,501,249,423,140,102,NA,15,3,577,219
"2021-10-13T12:15:00+02:00",DEUTSCHLAND,KINDER,350,7,2033,732,396,625,157,163,61,71,55,0,NA,13,3,112,58
"2021-10-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,1389,19239,3000,10469,2714,1067,499,255,420,138,83,NA,17,4,589,213
"2021-10-14T12:15:00+02:00",DEUTSCHLAND,KINDER,349,6,2064,691,395,604,146,167,58,69,55,0,NA,13,2,111,55
"2021-10-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,1396,19153,2968,10462,2681,1042,484,254,436,136,81,NA,15,2,599,216
"2021-10-15T12:15:00+02:00",DEUTSCHLAND,KINDER,350,6,2084,680,396,604,142,167,56,72,55,2,NA,14,2,112,56
"2021-10-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,1400,18785,3170,10509,2768,1074,491,232,449,139,66,NA,15,2,598,211
"2021-10-16T12:15:00+02:00",DEUTSCHLAND,KINDER,350,7,2044,707,401,626,154,169,54,72,55,0,NA,14,2,111,56
"2021-10-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,1414,18548,3296,10503,2848,1072,479,247,447,137,103,NA,14,3,606,211
"2021-10-17T12:15:00+02:00",DEUTSCHLAND,KINDER,350,7,2050,709,404,634,155,169,54,71,56,1,NA,15,2,111,56
"2021-10-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,1451,18770,3345,10466,2842,1118,475,268,426,141,121,NA,16,3,607,221
"2021-10-18T12:15:00+02:00",DEUTSCHLAND,KINDER,350,7,2037,723,403,615,142,166,60,67,57,2,NA,16,2,113,56
"2021-10-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,1467,19234,2959,10447,2628,1054,474,257,439,141,125,NA,14,3,602,220
"2021-10-19T12:15:00+02:00",DEUTSCHLAND,KINDER,351,9,2034,734,406,617,141,168,61,65,57,0,NA,17,2,113,58
"2021-10-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,1472,19340,2861,10457,2564,992,479,256,439,138,103,NA,17,3,606,216
"2021-10-20T12:15:00+02:00",DEUTSCHLAND,KINDER,351,10,2061,718,398,600,137,165,63,64,59,2,NA,16,2,112,60
"2021-10-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,1525,19447,2717,10460,2445,983,461,268,446,137,122,NA,18,3,620,223
"2021-10-21T12:15:00+02:00",DEUTSCHLAND,KINDER,350,15,2072,679,402,583,123,157,65,68,60,3,NA,20,2,118,63
"2021-10-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,1531,19390,2689,10485,2403,965,455,254,470,133,110,NA,18,1,624,224
"2021-10-22T12:15:00+02:00",DEUTSCHLAND,KINDER,351,11,2092,665,405,581,134,154,66,72,59,3,NA,20,2,117,66
"2021-10-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1593,19015,2890,10512,2433,958,442,247,490,134,88,NA,21,1,639,232
"2021-10-23T12:15:00+02:00",DEUTSCHLAND,KINDER,351,13,2101,652,403,588,136,157,66,66,62,0,NA,18,2,113,60
"2021-10-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,1617,18700,3066,10495,2493,957,427,256,491,136,135,NA,23,1,651,232
"2021-10-24T12:15:00+02:00",DEUTSCHLAND,KINDER,351,13,2102,664,404,585,129,156,64,68,63,2,NA,17,2,113,63
"2021-10-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1671,19017,3042,10513,2514,943,445,268,470,131,144,NA,22,2,636,236
"2021-10-25T12:15:00+02:00",DEUTSCHLAND,KINDER,352,11,2066,706,402,612,142,160,61,68,63,2,NA,16,2,112,57
"2021-10-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1695,19356,2787,10476,2388,922,442,259,478,134,171,NA,19,1,631,240
"2021-10-26T12:15:00+02:00",DEUTSCHLAND,KINDER,352,9,2066,713,408,625,153,164,59,64,65,0,NA,18,2,106,53
"2021-10-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1758,19565,2528,10451,2290,864,443,247,488,135,146,NA,19,1,637,241
"2021-10-27T12:15:00+02:00",DEUTSCHLAND,KINDER,352,7,2059,727,407,616,148,159,63,65,65,1,NA,17,2,113,52
"2021-10-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,1802,19438,2603,10475,2299,853,438,246,492,136,163,NA,26,1,641,235
"2021-10-28T12:15:00+02:00",DEUTSCHLAND,KINDER,351,8,2074,705,396,603,146,157,63,69,62,0,NA,17,2,112,56
"2021-10-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1308,1862,19386,2570,10404,2294,861,425,249,496,138,142,NA,28,2,654,233
"2021-10-29T12:15:00+02:00",DEUTSCHLAND,KINDER,351,8,2103,673,398,573,139,155,65,68,63,2,NA,16,3,111,60
"2021-10-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,1929,19093,2713,10438,2301,838,407,246,514,142,114,NA,27,1,669,237
"2021-10-30T12:15:00+02:00",DEUTSCHLAND,KINDER,351,8,2058,722,396,603,135,157,65,67,62,1,NA,14,2,110,56
"2021-10-31T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1309,1978,18817,2929,10454,2403,873,413,240,516,140,159,NA,28,1,666,240
"2021-10-31T12:15:00+01:00",DEUTSCHLAND,KINDER,351,7,2042,730,394,617,147,153,64,70,64,0,NA,15,3,112,58
"2021-11-01T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1311,2054,18983,2949,10417,2406,851,420,248,504,139,186,NA,28,2,660,245
"2021-11-01T12:15:00+01:00",DEUTSCHLAND,KINDER,351,6,2066,714,393,623,134,155,64,69,63,0,NA,14,3,112,56
"2021-11-02T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1314,2132,19422,2720,10385,2340,834,408,245,522,139,206,NA,25,3,662,263
"2021-11-02T12:15:00+01:00",DEUTSCHLAND,KINDER,350,5,2094,686,395,619,135,152,64,72,62,1,NA,13,3,110,59
"2021-11-03T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1316,2220,19730,2551,10317,2235,791,401,260,515,140,203,NA,30,3,663,270
"2021-11-03T12:15:00+01:00",DEUTSCHLAND,KINDER,350,6,2067,711,394,612,138,149,64,75,62,1,NA,14,3,115,57
"2021-11-04T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1316,2326,19799,2501,10305,2225,807,402,251,525,138,196,NA,32,2,664,278
"2021-11-04T12:15:00+01:00",DEUTSCHLAND,KINDER,350,7,2059,713,390,628,150,152,61,75,62,2,NA,13,3,113,55
"2021-11-05T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1315,2411,19684,2459,10176,2181,814,380,251,544,140,194,NA,26,2,685,272
"2021-11-05T12:15:00+01:00",DEUTSCHLAND,KINDER,350,9,2065,699,399,619,144,149,64,75,62,0,NA,14,3,115,53
"2021-11-06T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1314,2441,19287,2661,10144,2271,820,358,260,557,139,170,NA,26,3,701,281
"2021-11-06T12:15:00+01:00",DEUTSCHLAND,KINDER,351,8,2053,702,395,606,136,142,66,75,68,1,NA,13,3,120,58
"2021-11-07T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1314,2533,19084,2797,10147,2349,844,367,256,555,136,256,NA,21,3,699,277
"2021-11-07T12:15:00+01:00",DEUTSCHLAND,KINDER,351,10,2047,720,394,627,140,139,66,78,68,2,NA,14,4,121,61
"2021-11-08T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1313,2613,19230,2881,10100,2402,863,370,260,540,143,247,NA,23,2,691,268
"2021-11-08T12:15:00+01:00",DEUTSCHLAND,KINDER,351,9,2040,745,386,639,147,145,66,73,67,2,NA,14,4,117,57
"2021-11-09T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1313,2678,19578,2521,9972,2215,804,381,256,532,144,258,NA,28,2,681,267
"2021-11-09T12:15:00+01:00",DEUTSCHLAND,KINDER,351,9,2043,741,379,636,149,150,62,74,65,3,NA,12,3,118,53
"2021-11-10T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1317,2732,19752,2414,9846,2149,782,362,256,556,143,251,NA,24,3,703,272
"2021-11-10T12:15:00+01:00",DEUTSCHLAND,KINDER,351,7,2035,750,378,643,150,152,54,81,64,4,NA,13,3,114,55
"2021-11-11T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1317,2818,19621,2486,9825,2182,806,357,263,556,141,219,NA,26,4,719,280
"2021-11-11T12:15:00+01:00",DEUTSCHLAND,KINDER,351,12,2042,730,374,631,139,154,58,75,64,3,NA,11,3,112,56
"2021-11-12T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1318,2852,19562,2469,9821,2149,781,348,261,570,139,269,NA,27,4,722,285
"2021-11-12T12:15:00+01:00",DEUTSCHLAND,KINDER,350,12,2046,723,370,627,142,150,60,76,64,2,NA,11,3,117,53
"2021-11-13T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1320,2925,19363,2548,9809,2145,774,319,270,596,135,231,NA,31,4,759,294
"2021-11-13T12:15:00+01:00",DEUTSCHLAND,KINDER,351,16,2049,713,384,609,132,147,64,76,64,2,NA,11,3,122,52
"2021-11-14T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1320,3021,19155,2684,9813,2218,807,315,279,593,133,267,NA,30,5,757,305
"2021-11-14T12:15:00+01:00",DEUTSCHLAND,KINDER,351,13,2036,725,388,605,132,144,63,77,67,4,NA,11,3,121,55
"2021-11-15T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1321,3177,19341,2693,9712,2234,796,323,279,588,131,294,NA,30,5,754,297
"2021-11-15T12:15:00+01:00",DEUTSCHLAND,KINDER,351,17,2004,753,385,617,139,145,58,82,66,0,NA,12,3,121,58
"2021-11-16T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1322,3271,19726,2479,9565,2153,785,335,264,593,130,308,NA,26,5,745,290
"2021-11-16T12:15:00+01:00",DEUTSCHLAND,KINDER,351,14,2027,738,380,624,142,146,59,80,66,4,NA,12,3,120,59
"2021-11-17T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1322,3362,19804,2386,9462,2058,759,330,258,605,129,289,NA,28,6,755,291
"2021-11-17T12:15:00+01:00",DEUTSCHLAND,KINDER,351,16,2023,738,381,648,146,149,52,84,66,2,NA,12,2,115,56
"2021-11-18T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,3412,19792,2438,9397,2081,811,313,274,610,126,306,NA,28,5,778,303
"2021-11-18T12:15:00+01:00",DEUTSCHLAND,KINDER,351,19,2009,747,382,640,143,148,55,82,66,2,NA,11,3,115,58
"2021-11-19T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,3495,19726,2458,9307,2081,799,298,276,622,127,272,NA,30,5,797,304
"2021-11-19T12:15:00+01:00",DEUTSCHLAND,KINDER,351,18,2031,723,377,629,139,149,53,86,63,1,NA,12,3,120,58
"2021-11-20T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,3547,19422,2546,9307,2091,825,294,262,637,130,226,NA,30,7,800,305
"2021-11-20T12:15:00+01:00",DEUTSCHLAND,KINDER,353,19,2030,729,373,616,138,146,53,92,62,0,NA,11,2,126,56
"2021-11-21T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,3660,19132,2776,9300,2163,837,294,272,628,129,304,NA,28,10,804,297
"2021-11-21T12:15:00+01:00",DEUTSCHLAND,KINDER,353,18,2028,739,374,628,142,144,55,95,59,4,NA,11,2,128,57
"2021-11-22T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,3833,19372,2693,9213,2137,834,297,259,639,128,354,NA,30,9,806,301
"2021-11-22T12:15:00+01:00",DEUTSCHLAND,KINDER,353,22,2024,729,377,636,138,144,59,91,59,3,NA,12,3,127,57
"2021-11-23T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,3971,19834,2383,9175,2009,787,282,270,645,126,372,NA,29,9,827,313
"2021-11-23T12:15:00+01:00",DEUTSCHLAND,KINDER,353,23,2027,735,375,629,134,146,55,93,59,4,NA,12,3,126,56
"2021-11-24T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,4053,19922,2286,9057,1904,757,286,270,644,124,370,NA,27,9,828,311
"2021-11-24T12:15:00+01:00",DEUTSCHLAND,KINDER,353,25,2032,730,378,652,134,145,55,94,59,2,NA,9,3,126,55
"2021-11-25T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1322,4182,19856,2318,9003,1974,757,282,274,642,124,414,NA,30,9,822,309
"2021-11-25T12:15:00+01:00",DEUTSCHLAND,KINDER,355,23,2062,718,377,621,136,145,56,93,61,2,NA,8,3,126,56
"2021-11-26T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,4302,19872,2267,8919,1916,756,291,261,648,123,305,NA,29,8,821,307
"2021-11-26T12:15:00+01:00",DEUTSCHLAND,KINDER,356,26,2062,742,376,641,139,142,60,93,61,4,NA,9,3,130,56
"2021-11-27T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1322,4353,19413,2402,8798,1954,757,277,267,650,128,274,NA,33,8,840,304
"2021-11-27T12:15:00+01:00",DEUTSCHLAND,KINDER,358,30,2065,750,386,628,139,143,60,94,61,2,NA,9,2,131,54
"2021-11-28T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1322,4451,19203,2566,8794,2016,770,271,265,652,134,337,NA,35,8,838,309
"2021-11-28T12:15:00+01:00",DEUTSCHLAND,KINDER,358,27,2067,745,387,631,143,141,63,91,63,2,NA,9,2,132,57
"2021-11-29T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1322,4581,19555,2456,8743,1998,760,272,275,644,131,356,NA,34,8,839,307
"2021-11-29T12:15:00+01:00",DEUTSCHLAND,KINDER,358,24,2089,725,384,632,149,142,61,95,60,0,NA,10,2,134,62
"2021-11-30T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,4622,19831,2355,8702,1975,752,280,269,642,133,331,NA,34,8,832,305
"2021-11-30T12:15:00+01:00",DEUTSCHLAND,KINDER,358,20,2057,755,384,639,147,143,60,95,60,0,NA,10,2,131,62
"2021-12-01T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,4668,19885,2313,8604,1906,749,268,270,645,140,377,NA,33,7,836,306
"2021-12-01T12:15:00+01:00",DEUTSCHLAND,KINDER,358,22,2052,769,380,641,144,143,64,91,60,0,NA,10,2,130,62
"2021-12-02T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,4778,19916,2231,8572,1878,752,264,273,646,140,319,NA,36,7,835,316
"2021-12-02T12:15:00+01:00",DEUTSCHLAND,KINDER,356,19,2065,735,378,631,138,144,66,88,58,6,NA,10,1,127,62
"2021-12-03T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,4773,19892,2194,8448,1819,743,263,278,643,139,295,NA,38,7,839,325
"2021-12-03T12:15:00+01:00",DEUTSCHLAND,KINDER,356,23,2059,747,371,639,147,142,67,89,58,0,NA,12,1,126,65
"2021-12-04T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,4781,19616,2349,8463,1896,794,259,270,653,142,222,NA,41,8,835,321
"2021-12-04T12:15:00+01:00",DEUTSCHLAND,KINDER,356,24,2037,756,384,636,143,145,62,90,59,1,NA,11,1,125,62
